order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
2024-06-09,C2037,P0010,Networking,5670.32,4,South East,Social
2024-04-25,C1312,P0022,Accessories,407.32,2,Wales,Paid
2023-02-16,C2305,P0084,Monitors,3086.76,2,North West,Organic
2024-03-03,C1210,P0061,Monitors,3457.04,2,Scotland,Paid
2024-01-24,C2334,P0008,Monitors,2447.88,2,South West,Referral
2023-12-12,C1055,P0006,Accessories,447.92,4,South West,Paid
2023-12-27,C0694,P0048,Networking,1889.52,2,South West,Organic
2023-03-02,C2147,P0056,Laptops,348.04,1,South East,Email
2023-02-19,C0027,P0037,Networking,2109.52,4,North West,Social
2023-08-25,C0279,P0059,Accessories,1588.32,2,London,Organic
2024-04-11,C1529,P0051,Tablets,1506.68,1,South West,Referral
2023-01-17,C0028,P0052,Accessories,7203.0,4,London,Organic
2023-10-09,C2195,P0094,Accessories,857.88,3,London,Paid
2024-03-16,C0735,P0072,Tablets,1691.26,1,South East,Paid
2023-09-04,C0787,P0043,Accessories,1716.27,3,Wales,Organic
2024-02-11,C0324,P0003,Smartphones,966.3,3,North East,Paid
2023-09-07,C2856,P0087,Monitors,3502.48,2,West Midlands,Referral
2023-03-24,C2678,P0051,Tablets,1506.68,1,South East,Paid
2024-01-22,C2264,P0075,Smartphones,4407.16,4,London,Referral
2023-06-25,C0339,P0071,Laptops,6990.04,4,North East,Referral
2023-12-06,C2318,P0099,Networking,164.8,1,London,Organic
2024-05-01,C1111,P0030,Accessories,592.05,1,South East,Referral
2023-10-15,C2225,P0077,Monitors,682.1,1,North West,Email
2023-11-19,C0065,P0008,Monitors,2447.88,2,North West,Social
2024-02-12,C0316,P0098,Laptops,565.32,3,North West,Referral
2024-02-03,C2774,P0063,Laptops,4138.02,3,North East,Social
2023-05-24,C2824,P0019,Tablets,1227.27,1,Wales,Organic
2024-03-23,C0951,P0095,Smartphones,174.85,1,Wales,Referral
2024-02-11,C1337,P0014,Smartphones,1411.37,1,West Midlands,Social
2024-04-06,C2010,P0005,Monitors,439.06,2,Wales,Referral
2024-01-20,C1769,P0016,Smartphones,3833.14,2,North East,Organic
2023-10-30,C1010,P0017,Tablets,249.31,1,South East,Organic
2024-01-25,C2916,P0049,Tablets,644.56,2,North East,Paid
2023-04-20,C0375,P0046,Tablets,464.62,1,West Midlands,Paid
2023-10-04,C0419,P0034,Networking,3752.96,2,South East,Organic
2024-04-04,C2282,P0050,Networking,4578.68,4,South East,Organic
2023-12-29,C2271,P0005,Monitors,219.53,1,Wales,Social
2023-01-13,C1196,P0083,Accessories,6565.0,4,North East,Social
2023-09-06,C2343,P0029,Smartphones,3479.28,2,North East,Organic
2023-10-03,C1234,P0051,Tablets,4520.04,3,South West,Organic
2023-06-21,C1781,P0086,Monitors,1116.0,3,North East,Organic
2023-03-20,C1480,P0099,Networking,494.4,3,Scotland,Social
2024-05-22,C2433,P0026,Networking,371.26,2,South West,Organic
2023-11-08,C0028,P0095,Smartphones,699.4,4,Wales,Social
2024-01-25,C1350,P0005,Monitors,878.12,4,Wales,Paid
2023-05-20,C1231,P0005,Monitors,658.59,3,Scotland,Paid
2023-07-01,C1632,P0018,Accessories,715.8,3,West Midlands,Social
2024-05-17,C2359,P0064,Monitors,3028.42,2,Wales,Paid
2024-02-07,C1496,P0090,Networking,442.24,1,Scotland,Referral
2023-07-04,C2793,P0097,Smartphones,1197.46,1,South West,Email
2023-08-03,C1796,P0046,Tablets,1393.86,3,South East,Social
2024-02-23,C2757,P0082,Laptops,868.08,4,North West,Referral
2023-09-05,C1035,P0054,Smartphones,2087.16,2,North East,Social
2023-03-17,C1840,P0083,Accessories,6565.0,4,North East,Paid
2024-03-04,C2227,P0095,Smartphones,174.85,1,Wales,Social
2023-03-29,C0448,P0078,Laptops,536.28,2,Wales,Organic
2023-02-15,C2307,P0049,Tablets,1289.12,4,Wales,Email
2024-03-16,C0434,P0024,Monitors,1776.63,1,South East,Organic
2024-06-06,C2125,P0034,Networking,3752.96,2,South West,Paid
2024-04-19,C2784,P0039,Networking,2783.84,2,Wales,Email
2024-05-09,C0429,P0068,Networking,5273.73,3,North East,Email
2023-03-29,C0476,P0045,Monitors,3517.84,2,Wales,Paid
2024-04-11,C0848,P0020,Laptops,5891.92,4,Wales,Paid
2024-03-24,C2958,P0062,Laptops,5506.2,4,Wales,Organic
2023-02-15,C2912,P0058,Accessories,1213.0,1,London,Social
2023-04-22,C2774,P0034,Networking,3752.96,2,Scotland,Paid
2023-06-13,C1356,P0086,Monitors,1488.0,4,South West,Organic
2024-02-19,C2580,P0073,Monitors,2474.98,2,North West,Referral
2024-03-18,C1621,P0020,Laptops,1472.98,1,Scotland,Paid
2024-03-15,C1593,P0053,Accessories,755.89,1,Scotland,Organic
2023-03-06,C2365,P0032,Smartphones,771.85,1,North West,Paid
2023-07-21,C1875,P0047,Accessories,821.48,1,West Midlands,Referral
2024-05-16,C2162,P0032,Smartphones,2315.55,3,North East,Referral
2023-04-27,C1426,P0036,Networking,1151.16,3,South West,Referral
2023-11-01,C2517,P0026,Networking,185.63,1,North West,Paid
2023-09-02,C1251,P0024,Monitors,1776.63,1,North West,Paid
2023-05-25,C2093,P0037,Networking,2109.52,4,North East,Referral
2024-01-28,C1733,P0022,Accessories,407.32,2,South West,Referral
2023-06-27,C2273,P0100,Laptops,3631.14,2,South West,Organic
2023-07-11,C1289,P0073,Monitors,4949.96,4,London,Social
2023-01-10,C1985,P0057,Smartphones,3189.1,2,Scotland,Social
2024-06-01,C2675,P0025,Tablets,4703.36,4,North East,Referral
2024-03-01,C2909,P0047,Accessories,3285.92,4,South West,Organic
2023-02-01,C0904,P0068,Networking,5273.73,3,London,Organic
2023-10-23,C0689,P0057,Smartphones,6378.2,4,South West,Paid
2023-04-26,C2346,P0083,Accessories,1641.25,1,West Midlands,Social
2024-01-11,C2221,P0046,Tablets,464.62,1,South West,Paid
2024-03-11,C0420,P0068,Networking,3515.82,2,West Midlands,Social
2023-02-03,C1843,P0033,Smartphones,4070.52,3,Wales,Social
2023-03-31,C1799,P0081,Smartphones,1762.12,1,Scotland,Organic
2023-12-26,C2912,P0093,Accessories,7217.0,4,North West,Referral
2023-07-31,C0848,P0027,Networking,494.4,1,Wales,Paid
2023-06-22,C1326,P0011,Accessories,1439.58,3,West Midlands,Referral
2024-06-10,C2783,P0053,Accessories,755.89,1,North West,Email
2024-02-26,C0243,P0061,Monitors,5185.56,3,North West,Social
2023-05-16,C1023,P0004,Laptops,2739.12,2,Wales,Social
2024-02-07,C2005,P0008,Monitors,2447.88,2,West Midlands,Referral
2024-01-20,C1852,P0015,Tablets,591.85,1,South East,Paid
2023-10-12,C2846,P0057,Smartphones,4783.65,3,South West,Email
2023-12-02,C2384,P0054,Smartphones,1043.58,1,South East,Social
2024-04-14,C2601,P0037,Networking,1582.14,3,South East,Social
2024-02-12,C0893,P0076,Monitors,7364.24,4,Scotland,Paid
2023-11-27,C1162,P0035,Networking,567.69,3,North West,Referral
2024-05-11,C1408,P0095,Smartphones,174.85,1,London,Organic
2024-04-15,C0067,P0067,Accessories,56.33,1,North West,Paid
2023-01-01,C1753,P0059,Accessories,1588.32,2,North West,Social
2023-11-06,C0652,P0027,Networking,1483.2,3,South East,Referral
2023-09-14,C0338,P0075,Smartphones,3305.37,3,North West,Organic
2023-11-09,C2974,P0018,Accessories,477.2,2,North East,Referral
2023-04-08,C0005,P0100,Laptops,3631.14,2,South West,Organic
2023-08-20,C2128,P0088,Accessories,7722.04,4,London,Organic
2023-12-18,C0494,P0041,Laptops,1986.56,4,North West,Paid
2023-08-23,C1570,P0093,Accessories,1804.25,1,South East,Organic
2024-01-12,C1226,P0011,Accessories,959.72,2,North East,Social
2023-05-17,C2628,P0002,Networking,1172.62,2,South East,Paid
2023-01-09,C2500,P0040,Smartphones,2770.0,2,South West,Paid
2023-08-07,C2573,P0044,Smartphones,3661.24,2,North East,Referral
2024-03-29,C0890,P0039,Networking,1391.92,1,South East,Organic
2023-05-07,C2415,P0006,Accessories,447.92,4,Wales,Email
2023-11-19,C0573,P0100,Laptops,3631.14,2,West Midlands,Referral
2023-09-12,C2267,P0079,Tablets,5290.53,3,London,Social
2023-11-05,C0842,P0027,Networking,988.8,2,North East,Organic
2023-02-25,C0981,P0071,Laptops,6990.04,4,North East,Organic
2024-05-26,C2614,P0028,Tablets,1971.18,1,London,Email
2023-11-21,C0541,P0034,Networking,7505.92,4,North East,Paid
2023-06-26,C1930,P0064,Monitors,1514.21,1,London,Referral
2023-01-15,C1074,P0022,Accessories,407.32,2,London,Email
2024-02-12,C2076,P0020,Laptops,4418.94,3,North East,Paid
2024-02-16,C0338,P0078,Laptops,536.28,2,West Midlands,Organic
2023-03-22,C2095,P0012,Monitors,1184.94,2,North West,Paid
2024-02-05,C2403,P0050,Networking,1144.67,1,West Midlands,Referral
2023-09-02,C0238,P0091,Tablets,1656.06,2,South East,Email
2023-04-29,C1858,P0013,Laptops,1529.67,1,West Midlands,Referral
2023-06-29,C0490,P0099,Networking,164.8,1,North West,Social
2023-06-17,C2034,P0004,Laptops,4108.68,3,West Midlands,Organic
2023-05-10,C1101,P0001,Networking,267.1,1,London,Paid
2024-03-15,C1115,P0027,Networking,494.4,1,West Midlands,Social
2023-03-20,C2033,P0061,Monitors,6914.08,4,Wales,Organic
2023-06-20,C1507,P0066,Tablets,1795.58,2,West Midlands,Social
2023-04-29,C0936,P0072,Tablets,1691.26,1,London,Social
2023-01-13,C1002,P0046,Tablets,464.62,1,South West,Paid
2023-06-03,C0734,P0038,Accessories,789.94,1,North East,Organic
2023-09-12,C1705,P0061,Monitors,5185.56,3,West Midlands,Social
2024-01-17,C0490,P0041,Laptops,496.64,1,North West,Organic
2024-06-12,C0189,P0001,Networking,1068.4,4,South East,Social
2023-10-17,C1273,P0095,Smartphones,524.55,3,South East,Referral
2023-01-09,C1512,P0063,Laptops,2758.68,2,West Midlands,Referral
2023-11-08,C2551,P0024,Monitors,3553.26,2,South West,Paid
2024-05-20,C0801,P0090,Networking,884.48,2,North West,Organic
2024-02-24,C0098,P0081,Smartphones,3524.24,2,Wales,Referral
2023-01-10,C1373,P0018,Accessories,238.6,1,North East,Social
2023-11-11,C0426,P0039,Networking,2783.84,2,Scotland,Paid
2023-03-03,C0584,P0074,Smartphones,2337.39,3,South East,Organic
2023-08-26,C2129,P0082,Laptops,868.08,4,Wales,Paid
2023-03-28,C2379,P0063,Laptops,1379.34,1,North West,Referral
2024-02-08,C0307,P0093,Accessories,1804.25,1,North East,Referral
2023-05-14,C0970,P0089,Monitors,4568.31,3,West Midlands,Social
2024-02-07,C2871,P0086,Monitors,1116.0,3,Wales,Paid
2023-08-28,C0306,P0057,Smartphones,3189.1,2,North West,Social
2023-04-22,C0637,P0083,Accessories,1641.25,1,North West,Paid
2023-11-18,C1666,P0069,Tablets,1945.18,1,Wales,Email
2023-08-01,C1852,P0007,Laptops,1429.02,3,South West,Organic
2023-05-03,C0371,P0061,Monitors,3457.04,2,West Midlands,Social
2023-02-11,C0881,P0087,Monitors,5253.72,3,North West,Organic
2023-09-12,C1458,P0074,Smartphones,3116.52,4,London,Referral
2023-09-24,C0713,P0014,Smartphones,1411.37,1,North East,Social
2023-09-13,C0388,P0004,Laptops,5478.24,4,South East,Social
2023-05-24,C0498,P0045,Monitors,1758.92,1,London,Social
2023-08-16,C0536,P0015,Tablets,1183.7,2,North East,Paid
2023-03-28,C2386,P0070,Smartphones,3119.94,3,South East,Organic
2023-03-08,C0810,P0079,Tablets,7054.04,4,North West,Organic
2023-12-06,C0502,P0049,Tablets,322.28,1,South West,Organic
2024-03-19,C2968,P0033,Smartphones,5427.36,4,South West,Organic
2024-03-12,C0708,P0055,Laptops,4571.34,3,Scotland,Email
2023-10-09,C1147,P0048,Networking,3779.04,4,North West,Organic
2023-09-09,C2652,P0063,Laptops,4138.02,3,South West,Paid
2024-05-05,C0250,P0008,Monitors,1223.94,1,West Midlands,Paid
2024-03-05,C0817,P0003,Smartphones,644.2,2,London,Email
2024-01-03,C1965,P0044,Smartphones,7322.48,4,Wales,Email
2024-05-29,C1318,P0016,Smartphones,7666.28,4,West Midlands,Organic
2023-11-23,C2446,P0096,Laptops,2394.4,2,London,Social
2023-10-15,C0240,P0099,Networking,659.2,4,Wales,Social
2023-08-27,C0654,P0014,Smartphones,1411.37,1,Scotland,Referral
2023-09-30,C2186,P0037,Networking,527.38,1,Scotland,Referral
2024-02-02,C1454,P0046,Tablets,929.24,2,North West,Organic
2023-11-22,C2858,P0048,Networking,2834.28,3,London,Social
2023-12-27,C2326,P0085,Smartphones,2673.02,2,Scotland,Social
2024-05-19,C2221,P0066,Tablets,2693.37,3,North West,Paid
2023-04-03,C0231,P0014,Smartphones,2822.74,2,Scotland,Organic
2024-05-04,C0003,P0060,Accessories,3245.31,3,Scotland,Social
2023-12-15,C2937,P0095,Smartphones,349.7,2,Wales,Organic
2023-06-01,C2403,P0014,Smartphones,2822.74,2,South East,Social
2024-01-09,C0298,P0097,Smartphones,3592.38,3,North East,Referral
2023-12-11,C1237,P0014,Smartphones,4234.11,3,North West,Email
2024-03-23,C2619,P0068,Networking,7031.64,4,Wales,Organic
2024-01-01,C0915,P0003,Smartphones,644.2,2,North East,Paid
2023-10-29,C0522,P0008,Monitors,2447.88,2,London,Email
2024-02-05,C2325,P0043,Accessories,572.09,1,North West,Referral
2023-08-15,C2620,P0020,Laptops,1472.98,1,South West,Organic
2023-03-21,C0975,P0033,Smartphones,4070.52,3,Wales,Organic
2023-04-01,C2904,P0095,Smartphones,524.55,3,South West,Organic
2023-08-03,C1023,P0058,Accessories,1213.0,1,Wales,Organic
2023-04-21,C2951,P0038,Accessories,789.94,1,London,Paid
2024-03-05,C0682,P0004,Laptops,5478.24,4,South West,Social
2023-12-26,C2237,P0059,Accessories,3176.64,4,South East,Social
2023-08-19,C0667,P0039,Networking,5567.68,4,South East,Social
2023-02-04,C1208,P0058,Accessories,1213.0,1,Wales,Organic
2023-04-18,C0304,P0020,Laptops,4418.94,3,North West,Social
2023-06-14,C2999,P0092,Networking,1317.26,1,South East,Paid
2024-05-09,C2886,P0022,Accessories,203.66,1,North East,Email
2023-06-18,C2488,P0046,Tablets,1858.48,4,North West,Organic
2023-12-06,C0842,P0042,Laptops,3239.68,2,North East,Referral
2023-09-29,C2706,P0057,Smartphones,4783.65,3,West Midlands,Organic
2023-02-20,C1610,P0096,Laptops,4788.8,4,North West,Organic
2023-01-04,C1752,P0035,Networking,189.23,1,West Midlands,Social
2024-05-06,C0818,P0022,Accessories,203.66,1,London,Organic
2023-10-26,C0336,P0049,Tablets,1289.12,4,South East,Paid
2024-02-12,C1929,P0087,Monitors,7004.96,4,West Midlands,Organic
2024-02-01,C0758,P0035,Networking,567.69,3,North East,Paid
2024-04-01,C0183,P0045,Monitors,5276.76,3,South West,Paid
2023-08-20,C1101,P0073,Monitors,1237.49,1,North West,Social
2023-04-10,C0352,P0032,Smartphones,2315.55,3,North East,Email
2023-08-21,C2268,P0045,Monitors,1758.92,1,North East,Social
2024-03-04,C2194,P0023,Tablets,6669.36,4,Scotland,Paid
2023-03-22,C1618,P0067,Accessories,56.33,1,North West,Organic
2024-04-04,C0709,P0074,Smartphones,1558.26,2,Scotland,Social
2023-05-10,C0175,P0059,Accessories,3176.64,4,South East,Email
2024-03-21,C0828,P0059,Accessories,1588.32,2,West Midlands,Paid
2023-03-10,C0357,P0071,Laptops,6990.04,4,North East,Referral
2023-10-10,C2129,P0076,Monitors,7364.24,4,London,Social
2024-06-19,C1719,P0097,Smartphones,1197.46,1,North East,Organic
2023-04-13,C0433,P0068,Networking,1757.91,1,West Midlands,Social
2023-12-19,C1684,P0035,Networking,567.69,3,North East,Referral
2024-04-29,C0154,P0018,Accessories,477.2,2,West Midlands,Paid
2024-02-16,C0159,P0021,Monitors,1173.64,4,Wales,Referral
2023-02-20,C1947,P0004,Laptops,4108.68,3,Wales,Organic
2023-11-07,C1274,P0039,Networking,4175.76,3,South West,Social
2023-04-11,C0934,P0096,Laptops,2394.4,2,West Midlands,Email
2024-03-29,C1315,P0027,Networking,1483.2,3,North East,Referral
2023-04-02,C0770,P0067,Accessories,225.32,4,Scotland,Email
2024-02-21,C1985,P0044,Smartphones,5491.86,3,London,Paid
2023-06-12,C0269,P0016,Smartphones,5749.71,3,North East,Organic
2024-06-20,C2330,P0011,Accessories,479.86,1,North West,Organic
2023-07-25,C0237,P0040,Smartphones,2770.0,2,London,Paid
2024-01-05,C2887,P0033,Smartphones,2713.68,2,West Midlands,Paid
2024-04-20,C2069,P0095,Smartphones,699.4,4,South East,Referral
2023-09-05,C1526,P0060,Accessories,4327.08,4,South West,Organic
2024-04-30,C2404,P0072,Tablets,5073.78,3,Wales,Organic
2023-09-22,C2822,P0090,Networking,442.24,1,West Midlands,Organic
2023-02-20,C0668,P0062,Laptops,2753.1,2,Scotland,Referral
2023-07-31,C1103,P0064,Monitors,6056.84,4,London,Social
2023-01-10,C1942,P0057,Smartphones,3189.1,2,North West,Referral
2023-01-09,C0917,P0031,Networking,5029.56,3,West Midlands,Social
2023-10-09,C1736,P0059,Accessories,3176.64,4,Wales,Paid
2023-08-12,C1912,P0031,Networking,5029.56,3,North East,Referral
2023-01-08,C2096,P0025,Tablets,3527.52,3,West Midlands,Organic
2023-04-21,C1974,P0059,Accessories,794.16,1,Wales,Email
2023-11-29,C1135,P0020,Laptops,4418.94,3,West Midlands,Organic
2024-06-13,C0985,P0017,Tablets,249.31,1,North East,Referral
2023-05-24,C2955,P0015,Tablets,591.85,1,South West,Email
2023-09-23,C1715,P0090,Networking,1768.96,4,North East,Social
2023-07-14,C1406,P0056,Laptops,696.08,2,South West,Email
2024-01-03,C2078,P0080,Tablets,1550.79,3,North West,Social
2023-07-05,C1204,P0024,Monitors,1776.63,1,South West,Organic
2023-09-22,C2971,P0007,Laptops,952.68,2,Wales,Referral
2023-08-16,C1456,P0009,Monitors,875.46,2,West Midlands,Paid
2023-12-06,C1523,P0040,Smartphones,4155.0,3,West Midlands,Paid
2023-05-01,C1928,P0033,Smartphones,1356.84,1,South East,Paid
2023-07-19,C2050,P0091,Tablets,828.03,1,North East,Paid
2024-02-28,C0222,P0079,Tablets,3527.02,2,North West,Email
2023-12-17,C1677,P0023,Tablets,6669.36,4,North West,Paid
2023-07-04,C0332,P0034,Networking,7505.92,4,Wales,Referral
2023-07-01,C1284,P0084,Monitors,1543.38,1,London,Paid
2023-08-03,C0691,P0034,Networking,3752.96,2,South West,Social
2023-04-01,C0531,P0090,Networking,1768.96,4,North East,Paid
2024-05-03,C1571,P0032,Smartphones,771.85,1,London,Paid
2024-01-18,C0058,P0073,Monitors,3712.47,3,Scotland,Organic
2023-01-05,C2567,P0078,Laptops,536.28,2,Scotland,Referral
2023-12-19,C1279,P0093,Accessories,3608.5,2,South East,Paid
2023-11-10,C0685,P0092,Networking,1317.26,1,London,Organic
2023-10-25,C1868,P0038,Accessories,2369.82,3,North East,Social
2023-05-18,C1404,P0046,Tablets,1858.48,4,Wales,Social
2023-06-18,C1653,P0015,Tablets,591.85,1,Scotland,Organic
2023-05-15,C0866,P0053,Accessories,755.89,1,North West,Organic
2023-02-08,C1537,P0081,Smartphones,5286.36,3,London,Referral
2023-02-19,C2712,P0093,Accessories,1804.25,1,London,Organic
2023-04-29,C1708,P0028,Tablets,7884.72,4,North East,Organic
2023-09-16,C1944,P0032,Smartphones,1543.7,2,Scotland,Referral
2023-01-10,C1234,P0094,Accessories,1143.84,4,South East,Referral
2023-10-04,C2551,P0051,Tablets,3013.36,2,North East,Social
2023-04-18,C2096,P0053,Accessories,755.89,1,West Midlands,Organic
2023-04-19,C2039,P0067,Accessories,112.66,2,Scotland,Social
2024-06-19,C0827,P0077,Monitors,2046.3,3,North East,Organic
2023-02-10,C2246,P0099,Networking,659.2,4,Scotland,Referral
2024-05-07,C1355,P0041,Laptops,993.28,2,London,Organic
2023-04-02,C0453,P0056,Laptops,1392.16,4,North West,Email
2024-06-07,C0308,P0031,Networking,1676.52,1,West Midlands,Referral
2024-04-12,C1213,P0002,Networking,1758.93,3,South West,Organic
2023-06-28,C0162,P0012,Monitors,1777.41,3,Wales,Social
2023-11-17,C1745,P0041,Laptops,496.64,1,South East,Social
2023-02-16,C0040,P0091,Tablets,1656.06,2,North West,Paid
2024-03-24,C2547,P0059,Accessories,2382.48,3,South East,Paid
2023-12-17,C0750,P0058,Accessories,1213.0,1,North East,Paid
2024-04-12,C1114,P0077,Monitors,2728.4,4,South West,Social
2023-06-20,C0464,P0073,Monitors,2474.98,2,London,Email
2023-06-13,C0425,P0043,Accessories,2288.36,4,South West,Social
2024-03-24,C0743,P0019,Tablets,4909.08,4,Wales,Referral
2023-05-14,C1979,P0019,Tablets,4909.08,4,South East,Social
2024-03-27,C0189,P0011,Accessories,479.86,1,West Midlands,Referral
2023-01-13,C2886,P0068,Networking,3515.82,2,Wales,Paid
2023-04-08,C1773,P0025,Tablets,2351.68,2,South West,Paid
2024-01-30,C0609,P0022,Accessories,203.66,1,London,Referral
2023-06-10,C2071,P0045,Monitors,7035.68,4,South West,Social
2023-03-18,C2014,P0089,Monitors,4568.31,3,Scotland,Paid
2023-10-12,C0207,P0013,Laptops,3059.34,2,North East,Paid
2023-08-29,C0323,P0005,Monitors,878.12,4,South West,Social
2024-04-03,C0361,P0085,Smartphones,5346.04,4,South West,Paid
2024-05-24,C2677,P0095,Smartphones,174.85,1,South East,Paid
2023-02-06,C2283,P0001,Networking,267.1,1,South East,Social
2023-11-08,C2083,P0092,Networking,2634.52,2,South West,Email
2024-01-08,C0223,P0041,Laptops,993.28,2,South West,Paid
2024-04-29,C2936,P0005,Monitors,658.59,3,South West,Organic
2023-08-16,C0009,P0056,Laptops,1044.12,3,Wales,Social
2023-10-26,C2244,P0045,Monitors,5276.76,3,South East,Organic
2023-06-18,C2017,P0020,Laptops,2945.96,2,North East,Organic
2023-07-20,C0769,P0095,Smartphones,174.85,1,North East,Organic
2023-07-15,C2936,P0056,Laptops,1044.12,3,South East,Social
2023-02-17,C2594,P0046,Tablets,464.62,1,South West,Paid
2024-05-31,C0552,P0041,Laptops,1986.56,4,London,Paid
2023-02-19,C2267,P0093,Accessories,7217.0,4,South West,Email
2023-07-01,C2834,P0066,Tablets,1795.58,2,North West,Organic
